08/23/2013,"[('2015 Buffalo Wing Festival | Buffalo Bisons Game Promotions', u'http://www.milb.com/content/page.jsp?ymd=20130823&content_id=58052514&fext=.jsp&sid=t422&vkey=team3'), ('Orioles trade Freddy Garcia to Atlanta Braves for cash ...', 'http://www.baltimoresun.com/sports/orioles/blog/bal-orioles-trade-freddy-garcia-to-braves-for-cash-20130823-story.html'), ('Puig attempts to come home on hit-by-pitch - YouTube', 'http://www.youtube.com/watch?v=aR1PlNOxg2I'), ('Digest: Good Counsel football coach Bob Milloy retires ...', 'http://www.baltimoresun.com/sports/high-school/football/bs-sp-digest-0216-20170211-story.html'), ('Orioles get crushed by kids in ping-pong - YouTube', 'http://www.youtube.com/watch?v=bFwLdzlv75U'), ('MLB Recap - Oakland Athletics at Baltimore Orioles - Aug ...', 'http://www.cbssports.com/mlb/gametracker/recap/MLB_20130823_OAK@BAL/roberts-grand-slam-helps-orioles-gain-in-wildcard-hunt'), ('Athletics vs. Orioles Wrapup | 08/23/13 | MLB.com', 'http://m.mlb.com/gameday/athletics-vs-orioles/2013/08/23/348654/final'), ('Mystery gnome homes appear along trail in Kansas - Yahoo', 'https://www.yahoo.com/news/blogs/sideshow/mystery-gnome-homes-appear-along-trail-in-kansas--205523557.html'), (""Orioles outslug A's to gain in wild-card race"", 'https://www.usatoday.com/story/sports/mlb/2013/08/23/orioles-outslug-athletics-gain-ground-wild-card-race/2694715/'), ('UPDATE: Athletics reacquire catcher Kurt Suzuki from ...', 'http://mlb.nbcsports.com/2013/08/23/report-athetics-reacquire-catcher-kurt-suzuki-from-nationals/')]"
08/24/2013,"[('www.fangraphs.com', u'http://www.fangraphs.com/boxscore.aspx?date=2013-08-24&team=Orioles&dh=0&season=2013'), ('Behind Lester, Red Sox Snap Dodgers\\u2019 Winning Streak - The ...', 'http://www.nytimes.com/2013/08/25/sports/baseball/mlb-roundup.html'), (""Coco Crisp homers off Darren O'Day in 9th inning as A's ..."", 'http://www.baltimoresun.com/sports/orioles/bal-orioles-athletics-20130824-story.html'), ('Athletics vs. Orioles Wrapup | 08/24/13 | MLB.com', 'http://m.mlb.com/gameday/athletics-vs-orioles/2013/08/24/348672/final'), ('MLB Recap - Oakland Athletics at Baltimore Orioles - Aug ...', 'http://www.cbssports.com/mlb/gametracker/recap/MLB_20130824_OAK@BAL'), (""Orioles' Kevin Gausman could be called up sooner than Sept ..."", 'http://www.baltimoresun.com/sports/orioles/blog/bal-orioles-kevin-gausman-could-be-called-up-sooner-than-sept-1-20130824-story.html'), ('Great ball park - Oriole Park at Camden Yards, Baltimore ...', 'https://www.tripadvisor.co.uk/ShowUserReviews-g60811-d104307-r173878372-Oriole_Park_at_Camden_Yards-Baltimore_Maryland.html'), ('Gulf Coast League Scoreboard | MiLB.com Scoreboard | The ...', u'http://www.milb.com/scoreboard/index.jsp?cid=&lid=124&org=&sc=&sid=milb&t=league&ymd=20130824'), ('Orioles derrotan 9-7 a los Atl\\xe9ticos', 'https://www.yahoo.com/news/orioles-derrotan-9-7-los-atl-ticos-025131119.html?ref=gs'), ('Under Armour no longer title sponsor of Baltimore Running ...', 'http://www.bizjournals.com/baltimore/news/2013/08/24/under-armour-baltimore-running-festival.html')]"
08/25/2013,"[('A\\u2019s prepare to be without injured Josh Reddick \\u2013 The ...', 'http://www.mercurynews.com/2013/08/25/as-prepare-to-be-without-injured-josh-reddick/'), ('Orioles Overpower Athletics as Wild-Card Race Tightens ...', 'http://www.nytimes.com/2013/08/26/sports/football/mlb-roundup.html'), ('Orioles power past Oakland, 10-3, in series finale ...', 'http://www.baltimoresun.com/sports/orioles/bal-orioles-power-past-oakland-103-in-series-finale-20130825-story.html'), ('Athletics vs. Orioles Wrapup | 08/25/13 | MLB.com', 'http://m.mlb.com/gameday/athletics-vs-orioles/2013/08/25/348685/final'), ('Cobb, Rays shoot for sweep of Yankees | Fox News', 'http://www.foxnews.com/sports/2013/08/25/cobb-rays-shoot-for-sweep-yankees.html'), ('Orioles 10, Athletics 3: Nick Markakis doubles and homers ...', 'http://www.camdenchat.com/2013/8/25/4657800/orioles-10-athletics-3-nick-markakis-doubles-and-homers-in-win-j-j'), ('American Baseball News - Android Apps on Google Play', 'https://play.google.com/store/apps/details?id=com.fflabs.mlbnews'), ('Peyton Manning, John Elway, John Lynch and Chauncey ...', 'http://www.foxnews.com/sports/2013/08/25/peyton-manning-john-elway-john-lynch-and-chauncey-billups-team-up-for-bmw.html'), ('Orioles cruise past Athletics in 10-3 win', 'http://www.usatoday.com/story/sports/mlb/2013/08/25/orioles-cruise-past-athletics/2697285/'), ('Producers: Goat Meat A Hot Product \\xab CBS Baltimore', 'http://baltimore.cbslocal.com/2013/08/25/producers-goat-meat-a-hot-product/')]"
08/26/2013,"[('A Season of Wonder, and Now a Future in Doubt - The New ...', 'http://www.nytimes.com/2013/08/27/sports/baseball/with-harvey-fans-still-waiting-to-exhale.html'), (""Orioles' Dan Duquette and Buck Showalter considering many ..."", 'http://www.baltimoresun.com/sports/orioles/bal-orioles-considering-many-options-to-add-depth-in-september-20130826-story.html'), (""Peter Angelos 'feels the sting' after 20 years as oft ..."", 'http://www.bizjournals.com/baltimore/news/2013/08/26/peter-angelos-feels-the-sting-after.html'), ('Parent ejected while exchanging lineup cards - YouTube', 'http://www.youtube.com/watch?v=OW8QYntn8tg'), ('The complicated Peter Angelos - SportsBusiness Daily ...', 'http://www.sportsbusinessdaily.com/Journal/Issues/2013/08/26/Franchises/Peter-Angelos.aspx'), ('MLB Trade Rumors: Updates on Waiver-Wire Buzz, Week of ...', 'http://bleacherreport.com/articles/1751360-mlb-trade-rumors-updates-on-waiver-wire-buzz-week-of-august-26'), ('Team One Baseball - 2013 Kelly Kulina Classic - Scouting Blog', 'http://www.teamonebaseball.com/press/1547/'), ('Peter Schmuck grades the Baltimore Orioles (Week 22 ...', 'http://www.baltimoresun.com/sports/schmuck-blog/bal-peter-schmuck-grades-the-baltimore-orioles-week-22-20130826-photogallery.html'), ('MLB on Yahoo! Sports - News, Scores, Standings, Rumors ...', 'http://sports.yahoo.com/mlb/scoreboard/?d=2013-08-26'), ('Pillar gets first career homer after replay - YouTube', 'http://www.youtube.com/watch?v=k9MbWxJeU0U')]"
08/27/2013,"[('Marshawn Lynch Running Toward Seahawks History \\xab CBS Baltimore', 'http://baltimore.cbslocal.com/2013/08/27/marshawn-lynch-running-toward-seahawks-history/'), ('As Game Changes, Science Can Lengthen a Pitcher\\u2019s Career', 'http://www.nytimes.com/2013/08/28/sports/baseball/as-calculus-of-pitching-changes-knowledge-can-affect-longevity.html'), ('Grand Prix Of Baltimore: The Boom From The Zoom Can \\u2026', 'http://baltimore.cbslocal.com/2013/08/27/grand-prix-of-baltimore-the-boom-from-the-zoom-can-cause-hearing-damage/'), ('Orioles vs. Red Sox Wrapup | 08/27/13 | MLB.com', 'http://m.mlb.com/gameday/orioles-vs-red-sox/2013/08/27/348703/final'), (""Orioles' 5-run ninth not enough after another lackluster ..."", 'http://www.baltimoresun.com/sports/orioles/bal-orioles-5run-ninth-not-enough-after-another-lackluster-pitching-effort-in-76-loss-to-detroit-tigers-20140405-story.html'), ('Orioles activate Wilson Betemit, send Ryan Flaherty to ...', 'http://www.baltimoresun.com/sports/orioles/blog/bal-orioles-activate-wilson-betemit-send-ryan-flaherty-to-frederick-20130827-story.html'), ('Baseball looks to protect catchers | Fox News', 'http://www.foxnews.com/sports/2013/08/27/baseball-looks-to-protect-catchers.html'), ('Orioles could be a factor in Red Sox\\u2019 stretch run - The ...', 'https://www.bostonglobe.com/sports/2013/08/27/orioles-could-factor-red-sox-stretch-run/zuIxIk8oYeYBLGtcIK4vwN/story.html'), ('Pirates acquire Marlon Byrd, John Buck from Mets', 'http://www.usatoday.com/story/sports/mlb/2013/08/27/pirates-mets-trade-marlon-byrd-john-buck/2708903/'), ('Boston Red Sox beat Baltimore Orioles - Boston.com', 'http://archive.boston.com/sports/baseball/redsox/2013/08/27/boston-red-sox-beat-baltimore-orioles/DIRtolNS1ShNoQIBOoVEOI/story.html')]"
08/28/2013,"[('Josh Willingham claimed on waivers by the Orioles ...', 'http://mlb.nbcsports.com/2013/08/28/josh-willingham-claimed-on-waivers-by-unknown-team/'), ('Rick Dempsey (@RickDempsey24) | Twitter', 'https://twitter.com/RickDempsey24'), ('Baltimore Sports and Novelty Ravens and Orioles gear ...', 'http://www.baltimoresun.com/news/maryland/baltimore-county/owings-mills/ph-owings-mills-baltimore-sports-novelty-pictures-20130828-photogallery.html'), ('Orioles Pregame Table Tennis 8/21/13 v. Tampa Bay - \\u2026', 'http://www.youtube.com/watch?v=2PL345PlZvg'), ('Victorino\\u2019s Home Runs Help Power Red Sox Past the Orioles ...', 'http://www.nytimes.com/2013/08/28/sports/baseball/mlb-roundup.html'), ('Probable Pitchers | MLB.com', u'http://mlb.mlb.com/news/probable_pitchers/index.jsp?c_id=mlb&date=2013/08/28'), (""Projecting Whether These Baltimore O's Players Can Make ..."", 'http://bleacherreport.com/articles/1751421-projecting-whether-these-baltimore-os-players-can-make-the-hall-of-fame'), ('Peter Angelos creates a new Oriole Way - Baltimore ...', 'http://www.bizjournals.com/baltimore/news/2013/08/28/peter-angelos-creates-a-new-oriole-way.html'), ('Kevin Gausman a reliever for now, but Orioles still view ...', 'http://www.baltimoresun.com/sports/orioles/blog/bs-sp-orioles-notes-0829-20130828-story.html'), ('Davis Hits 47th Homer But Orioles Lose To Red Sox \\xab CBS ...', 'http://baltimore.cbslocal.com/2013/08/28/red-sox-defeat-orioles-4-3/')]"
08/29/2013,"[('Orioles vs. Red Sox Wrapup | 08/29/13 | MLB.com', 'http://m.mlb.com/gameday/orioles-vs-red-sox/2013/08/29/348733/final'), ('Orioles silence Red Sox, 3-2 - Red Sox - Boston.com', 'http://archive.boston.com/sports/baseball/redsox/2013/08/29/orioles-silence-red-sox/HSdzdPdRoZecQryVTvpVRP/story.html'), ('IOWA HIGH SCHOOLS, MASCOTS &amp; CONFERENCE, \\u2026', 'http://www.iahsaa.org/wp-content/uploads/2013/02/Sch_conf_mascot_1314.pdf'), (""Boston Red Sox broadcaster Jerry Remy won't return this ..."", 'http://www.espn.com/mlb/story/_/id/9614431/boston-red-sox-broadcaster-jerry-remy-return-year-son-arrest'), ('Orioles trying to work out a trade after claiming Michael ...', 'http://www.baltimoresun.com/sports/orioles/blog/bal-orioles-trying-to-work-out-a-trade-after-claiming-michael-morse-and-josh-willingham-20130829-story.html'), ('25 Most Beautiful Women in Sports - RantSports', 'http://www.rantsports.com/clubhouse/2013/08/29/15-most-beautiful-women-in-sports/'), ('Peter Angelos is in no hurry to create an Orioles ...', 'http://www.bizjournals.com/baltimore/news/2013/08/29/peter-angelos-is-in-no-hurry-to-create.html'), ('Red Sox starter Jon Lester just a bit off vs. Orioles ...', 'https://www.bostonglobe.com/sports/2013/08/29/red-sox-starter-jon-lester-just-bit-off-orioles/R7VAoSoMe83X2eDqGjGG1N/story.html'), ('1998 WS Gm4: Rivera saves games, Yanks win series', 'http://www.youtube.com/watch?v=XV1wnKBbYnw'), ('10 Foods That Make You Sleepy - Sleep Inducing Foods', 'http://www.goodhousekeeping.com/health/diet-nutrition/g796/sleep-inducing-foods/')]"
08/30/2013,"[('Baltimore Orioles at New York Yankees - CBSSports.com', 'http://www.cbssports.com/mlb/gametracker/recap/MLB_20130830_BAL@NYY'), ('Orioles power up, acquire Michael Morse from Mariners', 'https://www.usatoday.com/story/sports/mlb/orioles/2013/08/30/mike-morse-mariners-orioles-trade-xavier-avery/2748913/'), ('Orioles postseason chances: Scoreboard watching for A.L ...', 'http://www.camdenchat.com/2013/8/30/4674040/orioles-postseason-scoreboard-watching-a-l-east-wild-card'), ('A fan comes up with creative dance moves - YouTube', 'http://www.youtube.com/watch?v=7b8wSgfKOgo'), ('Orioles vs. Yankees Wrapup | 08/30/13 | MLB.com', 'http://m.mlb.com/gameday/orioles-vs-yankees/2013/08/30/348742/final'), ('Madden: Seaver pitching a fit, says young arms are being ...', 'http://www.nydailynews.com/sports/baseball/mets/madden-seaver-pitching-fit-young-arms-babied-article-1.1441192'), ('The Traveling Salesman Problem: 30 MLB Stadiums In \\u2026', 'https://mlbreports.com/2013/08/30/tsp/'), ('Miguel Gonzalez struggles as Orioles lose to Yankees, 8-5 ...', 'http://www.baltimoresun.com/sports/orioles/bal-miguel-gonzalez-struggles-as-orioles-lose-to-yankees-20130830-story.html'), ('Yankees Keep Hughes in Rotation, Just Not Against Orioles ...', 'https://bats.blogs.nytimes.com/2013/08/30/yankees-keep-hughes-in-rotation-just-not-against-orioles/'), ('Baseball Prospectus | What Makes a Good Changeup?', 'http://www.baseballprospectus.com/article.php?articleid=21675')]"
08/31/2013,"[('A Reason to Believe in Clutch Hitting - The New York Times', 'http://www.nytimes.com/2013/09/01/sports/baseball/a-reason-to-believe-in-clutch-hitting.html'), ('Tense Moment in the 9th, but Nova Shuts Out the Orioles ...', 'http://www.nytimes.com/2013/09/01/sports/baseball/a-tense-moment-in-the-9th-but-nova-shuts-out-orioles.html'), (""Bats more like it! Yanks' five-run fifth leads to win over ..."", 'http://www.nydailynews.com/sports/baseball/yankees/bats-yanks-five-run-leads-win-o-article-1.1442208'), ('Orioles vs. Yankees - Starting Lineups (8/30/13) - \\u2026', 'http://www.youtube.com/watch?v=6GaK035410k'), ('Orioles vs. Yankees Wrapup | 08/31/13 | MLB.com', 'http://m.mlb.com/gameday/orioles-vs-yankees/2013/08/31/348758/final'), ('Toronto Blue Jays Affiliates Scoreboard | MiLB.com ...', u'http://www.milb.com/scoreboard/index.jsp?sid=milb&org=141&ymd=20130831'), ('Best Places In Baltimore To Propose \\xab CBS Baltimore', 'http://baltimore.cbslocal.com/top-lists/best-places-in-baltimore-to-propose/'), (""8/29/13: Tillman notches 15th win, O's avoid sweep - \\u2026"", 'http://www.youtube.com/watch?v=d7RYbX_5FfU'), ('An opinion editor gets the last word - Baltimore Sun', 'http://www.baltimoresun.com/news/opinion/editorial/bs-ed-notebook-farewell-20130831-story.html'), (""Yankees beat Orioles behind Ivan Nova's three-hit shutout"", 'http://www.usatoday.com/story/sports/mlb/2013/08/31/yankees-beat-orioles-ivan-nova-robinson-cano/2751759/')]"
09/01/2013,"[('Orioles designate Teagarden, purchase contracts of Snyder ...', 'http://www.baltimoresun.com/sports/orioles/blog/bal-orioles-pregame-notes-in-catcher-roster-shuffle-orioles-designate-taylor-teagarden-and-purchase-cont-20130901-story.html'), (""9/4/93: Jim Abbott's No-Hitter - YouTube"", 'http://www.youtube.com/watch?v=s-11R0f7I0g'), (""Baltimore Orioles: Chris Tillman's Rise to Becoming an Ace ..."", 'http://bleacherreport.com/articles/1757927-baltimore-orioles-chris-tillmans-rise-to-becoming-an-ace'), ('Orioles vs. Yankees Wrapup | 09/01/13 | MLB.com', 'http://m.mlb.com/gameday/orioles-vs-yankees/2013/09/01/348772/final'), ('Veteran broadcaster David Frost dead at 74 - CNN.com', 'http://www.cnn.com/2013/09/01/showbiz/david-frost-death/index.html'), ('Joe Flacco is Public Enemy No. 1 in Denver thanks to last ...', 'http://www.foxnews.com/sports/2013/09/01/joe-flacco-is-public-enemy-no-1-in-denver-thanks-to-last-minute-heroics-nfl.html'), ('2013 MLB Waiver Trade Deadline: Grades for Notable Trades ...', 'http://www.bleacherreport.com/articles/1748470-2013-mlb-waiver-trade-deadline-grades-for-every-notable-trade-claim'), ('Orioles fall to Yankees - Kuwait Times', 'http://news.kuwaittimes.net/pdf/2013/sep/01/p15.pdf'), ('MLB Espa\\xf1a (@MLB_Spa) | Twitter', 'https://twitter.com/MLB_Spa'), ('Al Spalding - BR Bullpen - Baseball-Reference.com', 'http://www.baseball-reference.com/bullpen/Al_Spalding')]"
09/02/2013,"[('70 years after being saved from Nazis, a new generation of ...', 'http://www.baltimoresun.com/news/maryland/baltimore-city/north-baltimore/bs-md-holocaust-survivors-20130902-story.html'), ('Yankees Roll Past the White Sox With an Eight-Run Fourth ...', 'http://www.nytimes.com/2013/09/03/sports/baseball/with-eight-run-fourth-yankees-roll-past-white-sox.html'), ('Cronut Craze Takes Over Charm City \\xab CBS Baltimore', 'http://baltimore.cbslocal.com/2013/09/02/cronut-craze-takes-over-charm-city/'), ('Redesigning Baltimore: Planners envision new development ...', 'http://www.baltimoresun.com/features/commuting/bs-md-ci-comprehensive-zoning-20130902-story.html'), ('2013 MLB Schedule 09/02/2013 | FOX Sports', u'http://www.foxsports.com/mlb/schedule?season=2013&date=2013-09-02&seasonType=1'), ('Mt. Airy Man Charged With Killing His Father \\xab CBS Baltimore', 'http://baltimore.cbslocal.com/2013/09/02/mt-airy-man-charged-with-killing-his-father/'), ('Class A Scoreboard | MiLB.com Scoreboard | The Official ...', u'http://www.milb.com/scoreboard/index.jsp?sid=milb&sc=afx&ymd=20130902'), ('Orioles Use Seven-Run Seventh Inning to Rally Past Yankees ...', 'https://www.bloomberg.com/news/articles/2013-09-02/orioles-use-seven-run-seventh-inning-to-rally-past-yankees-7-3'), ('Arizona Diamondbacks Affiliates Scoreboard | MiLB.com ...', u'http://www.milb.com/scoreboard/index.jsp?sid=milb&org=109&ymd=20130902'), ('1957 Pacific Coast League season - BR Bullpen', 'http://www.baseball-reference.com/bullpen/1957_Pacific_Coast_League_season')]"
09/03/2013,"[('Best Vintage Stores In Baltimore \\xab CBS Baltimore', 'http://baltimore.cbslocal.com/top-lists/best-vintage-stores-in-baltimore/'), ('Inner Harbor Gets Ravens Ready For NFL Kickoff Events ...', 'http://baltimore.cbslocal.com/2013/09/03/inner-harbor-gets-ravens-ready-for-nfl-kickoff-events/'), ('Left-hander Zach Britton will start for the Orioles on ...', 'http://www.baltimoresun.com/sports/orioles/blog/bal-lefthander-zach-britton-will-start-for-the-orioles-on-wednesday-in-cleveland-20130903-story.html'), ('Black River Recreation Area - Bureau of Land Management', 'https://www.blm.gov/nm/st/en/prog/recreation/carlsbad/black_river.html'), ('Orioles thoughts and observations on wild-card race ...', 'http://www.baltimoresun.com/sports/orioles/blog/bal-tuesday-morning-orioles-thoughts-and-observations-on-wild-card-race-norris-tillman-and-rotation-20130903-story.html'), (""NFL Picks Week 1: Bleacher Report's Expert Consensus ..."", 'http://www.bleacherreport.com/articles/1758517-nfl-picks-week-1-bleacher-reports-expert-consensus-predictions'), ('Orioles vs. Indians Wrapup | 09/03/13 | MLB.com', 'http://m.mlb.com/gameday/orioles-vs-indians/2013/09/03/348802/final'), ('Close to the ball field and 2to get it for FREE - Review ...', 'https://www.tripadvisor.com/ShowUserReviews-g60811-d1147514-r175622414-Hilton_Baltimore-Baltimore_Maryland.html'), ('9/1/13: Seven-run seventh powers Orioles over \\u2026', 'http://www.youtube.com/watch?v=6bCDPmd2_mg'), ('Intimidators in the Majors', u'http://www.milb.com/content/page.jsp?ymd=20130903&content_id=59411604&fext=.jsp&vkey=')]"
09/04/2013,"[('Orioles Add Three To Sarasota Staff | Tampa Bay News Wire', 'http://www.tampabaynewswire.com/2013/09/04/orioles-add-three-to-sarasota-staff-14525'), ('Orioles vs. Indians Wrapup | 09/04/13 | MLB.com', 'http://m.mlb.com/gameday/orioles-vs-indians/2013/09/04/348817/final'), ('Hamilton steals second, scores run in MLB debut - \\u2026', 'http://www.youtube.com/watch?v=J2YRRfbOovw'), ('Orioles add three to Sarasota staff | Baltimore Orioles', u'http://baltimore.orioles.mlb.com/news/print.jsp?ymd=20130904&content_id=59527532&c_id=bal'), ('Ubaldo Jim\\xe9nez aquieta a los Orioles', 'https://www.yahoo.com/news/ubaldo-jim-nez-aquieta-los-orioles-003351331--spt.html'), ('Fan gives souvenir foul ball to young girl - YouTube', 'http://www.youtube.com/watch?v=CyrZvebfKuo'), ('From Edgewood to Hollywood: Johnathon Schaech has a busy ...', 'http://www.baltimoresun.com/news/maryland/harford/abingdon/ph-ag-johnathon-schaech-interview-0904-20130904-story.html'), ('Should Selig sweat about Yankees? | Fox News', 'http://www.foxnews.com/sports/2013/09/04/should-selig-sweat-about-yankees.html'), ('Best Apple Pie In Baltimore \\xab CBS Baltimore', 'http://baltimore.cbslocal.com/top-lists/best-apple-pie-in-baltimore/'), ('2013 MLB Schedule 09/04/2013 | FOX Sports', u'http://www.foxsports.com/mlb/schedule?season=2013&date=2013-09-04&seasonType=1')]"
09/05/2013,"[('J.J Hardy homers but Bud Norris injured in Orioles 6-1 win ...', 'http://www.baltimoresun.com/sports/orioles/bal-jj-hardy-homers-but-bud-norris-injured-in-orioles-61-win-over-yankees-20140621-story.html'), ('Baltimore Orioles Players Who Must Be Let Go This ...', 'http://bleacherreport.com/articles/1761515-baltimore-orioles-players-who-must-be-let-go-this-offseason'), ('Catonsville store features unique Ravens gadgets and gear ...', 'http://www.baltimoresun.com/news/maryland/baltimore-county/catonsville/ph-ca-ravens-cover-shop-0904-20130905-story.html'), ('Hakuna Machado - YouTube', 'http://www.youtube.com/watch?v=HpCHuE8imIo'), ('Indios vence 6-4 a Orioles', 'https://www.yahoo.com/news/indios-vence-6-4-orioles-005712460--spt.html'), (""Victorino's grab in stands causes chaos - YouTube"", 'http://www.youtube.com/watch?v=b4_a7ukr7Ms'), ('White Sox vs. Orioles Wrapup | 09/05/13 | MLB.com', 'http://m.mlb.com/gameday/white-sox-vs-orioles/2013/09/05/348834/final'), ('Frazier Hits Two Homers In Reds\\u2019 Win - The New York Times', 'http://www.nytimes.com/2013/09/06/sports/baseball/baseball-roundup.html'), ('Young MLB Pitchers Ready to Break Out Next Season ...', 'http://www.bleacherreport.com/articles/1762871-young-mlb-pitchers-ready-to-break-out-next-season'), ('Yahoo unveils new logo', 'https://www.yahoo.com/news/yahoo-unveils-logo-043439762.html')]"
09/06/2013,"[('One Strike Away, Giants\\u2019 Petit Loses Perfect Game - The ...', 'http://www.nytimes.com/2013/09/07/sports/baseball/baseball-roundup.html'), ('White Sox vs. Orioles Wrapup | 09/06/13 | MLB.com', 'http://m.mlb.com/gameday/white-sox-vs-orioles/2013/09/06/348841/final'), ('Inside \\u2018Tommy John\\u2019 surgery | Toronto Star', 'https://www.thestar.com/sports/bluejays/2013/09/06/inside_tommy_john_surgery.html'), ('Smaller-than-normal crowd for Orioles last night ...', 'http://profootballtalk.nbcsports.com/2013/09/06/smaller-than-normal-crowd-for-orioles-last-night/'), ('And That Happened: Thursday\\u2019s scores and highlights ...', 'http://mlb.nbcsports.com/2013/09/06/and-that-happened-thursdays-scores-and-highlights-106/'), ('White Sox-Orioles: Former Chicago Cubs starter Scott ...', 'http://articles.chicagotribune.com/2013-09-06/sports/ct-spt-0907-white-sox-orioles-chicago-20130907_1_danks-danny-valencia-paul-konerko'), ('Chris Davis and Matt Wieters hit back-to-back homers ...', 'http://www.baltimoresun.com/sports/orioles/blog/bal-davis-and-wieters-hit-backtoback-homers-20130906-story.html'), ('Mascot &amp; Player Appearances | MiLB.com Open Category 3 ...', u'http://www.milb.com/content/page.jsp?ymd=20130906&content_id=41567530&vkey=team3'), ('B/R MLB 500: Top 35 Second Basemen | Bleacher Report', 'http://bleacherreport.com/articles/1739486-br-mlb-500-top-35-second-basemen'), ('Orioles RHP Hunter Harvey talks about his upcoming start ...', 'http://www.youtube.com/watch?v=pM-9RGg83O4')]"
09/07/2013,"[('Lead Vanishes; So Does Some Hope - The New York Times', 'http://www.nytimes.com/2013/09/07/sports/baseball/yankees-five-run-lead-isnt-enough-for-a-depleted-bullpen.html'), ('White Sox vs. Orioles Wrapup | 09/07/13 | MLB.com', 'http://m.mlb.com/gameday/white-sox-vs-orioles/2013/09/07/348856/final'), ('MLB blackout rules fail DC-area Orioles fans', 'http://www.camdenchat.com/2013/9/7/4705186/baltimore-orioles-mlb-blackout-rules-dc'), ('Orioles 4, White Sox 3 (10): Wieters hits ... - Camden Chat', 'http://www.camdenchat.com/2013/9/7/4705414/orioles-vs-white-sox-game-recap-score-walk-off'), (""Feldman with a complete game shutout in Orioles' victory"", 'http://birdswatcher.com/2013/09/07/feldman-complete-game-shutout-orioles-victory/'), ('HOU@OAK: Porter is ejected in the eighth inning - \\u2026', 'http://www.youtube.com/watch?v=B0D-b70YG70'), ('Hooded Oriole Removes Bee Guard on Feeder - \\u2026', 'http://www.youtube.com/watch?v=cnOoQW9prOE'), ('Category:1999 Major League Baseball season - Wikipedia', 'https://en.wikipedia.org/wiki/Category:1999_Major_League_Baseball_season'), (""Matt Wieters' 2-out, 2-run single in 10th lifts Orioles ..."", 'http://www.baltimoresun.com/sports/orioles/bal-matt-wieters-orioles-beat-white-sox-20130907-story.html'), ('Jake Atz - BR Bullpen - Baseball-Reference.com - MLB Stats ...', 'http://www.baseball-reference.com/bullpen/Jake_Atz')]"
09/08/2013,"[('White Sox vs. Orioles Wrapup | 09/08/13 | MLB.com', 'http://m.mlb.com/gameday/white-sox-vs-orioles/2013/09/08/348871/final'), ('Orioles Rally Past White Sox in 10th Inning - The New York ...', 'http://www.nytimes.com/2013/09/08/sports/baseball/baseball-roundup.html'), ('Giants fan makes barehanded catch ... while holding a baby ...', 'http://wapc.mlb.com/cutfour/2013/09/08/60024872/man-catches-foul-ball-while-holding-his-baby'), ('The Official Site of Minor League Baseball | MiLB.com \\u2026', u'http://www.milb.com/index.jsp?ymd=20130908&fext=.jsp&sid=milb'), ('9/6/13: Red Sox use late homers to rally vs. Yanks - \\u2026', 'http://www.youtube.com/watch?v=PW1B-5AZq4E'), ('Fifty Shades of Yellow: Hooded Orioles - YouTube', 'http://www.youtube.com/watch?v=81ncpFHLuN8'), ('Wild finish: Mo blows save, Yankees win on a wild pitch', 'https://www.usatoday.com/story/sports/mlb/2013/09/08/yankees-overcome-mos-blown-save-beat-red-sox-4-3/2783111/'), ('White Sox 4, Orioles 2: Winless 10-game road trip avoided ...', 'http://www.southsidesox.com/2013/9/8/4708310/white-sox-4-orioles-2-winless-10-game-road-trip-avoided'), ('Red Sox hit four more home runs in 13-9 victory over Yankees', 'http://www.newsday.com/sports/baseball/yankees/red-sox-hit-four-more-home-runs-in-13-9-victory-over-yankees-1.6029776'), ('Pasadena man part of dynamic duo hoping to catalog every ...', 'http://www.baltimoresun.com/news/maryland/anne-arundel/annapolis/bs-md-ar-biodiversity-20130908-story.html')]"
09/09/2013,"[('After Managers Clash, Orioles Get a Key Win Against ...', 'http://www.nytimes.com/2013/09/10/sports/baseball/after-managers-clash-orioles-get-a-key-win-against-yankees.html'), ('Back in Queens, Johnson Is Full of Memories and Statistics ...', 'http://www.nytimes.com/2013/09/10/sports/baseball/back-in-queens-johnson-is-full-of-memories-and-stats.html'), ('Lugnuts Record Book | Lansing Lugnuts Roster', u'http://www.milb.com/content/page.jsp?ymd=20130909&content_id=60044420&sid=t499&vkey=roster'), ('Orioles to host Fall Instructional League in Sarasota ...', u'http://baltimore.orioles.mlb.com/news/print.jsp?ymd=20130909&content_id=60044774&c_id=bal'), ('Orioles manager Buck Showalter and Yankees manager Joe ...', 'http://www.baltimoresun.com/sports/orioles/blog/bal-orioles-manager-buck-showalter-and-yankees-manager-joe-girardi-involved-in-heated-exchange-20130909-story.html'), ('Baltimore Police Arrest Latest Public Enemy #1', 'http://baltimore.cbslocal.com/2013/09/09/baltimore-police-name-new-public-enemy-1/'), ('YGY Series Preview Show: Yankees-Orioles (9/9-9/12 ...', 'http://yanksgoyard.com/2013/09/09/ygy-series-preview-show-yankees-orioles-99-912/'), ('Orioles 4, Yankees 2: Tillman pitches seven innings ...', 'http://www.camdenchat.com/2013/9/9/4713558/orioles-vs-yankees-game-recap-score'), ('Game 133: Yankees (76-67) @ Orioles (76-66), 7:05', 'http://www.camdenchat.com/2013/9/9/4712814/game-133-yankees-76-67-orioles-76-66-7-05'), ('Orioles: Abusing A-Rod - Birds Watcher', 'http://birdswatcher.com/2013/09/09/orioles-abusing-rod/')]"
